,measured_depth,inclination,azimuth
181,16991.0,87.08958485988514,0.5729577951308232
182,17085.0,88.23550045014677,359.817495342157
183,17179.0,87.66254265501595,359.24453754702614
184,17274.0,88.23550045014677,359.817495342157
185,17368.0,88.8084582452776,0.0
186,17463.0,84.22479588423101,358.6715797518953
187,17557.0,88.8084582452776,0.5729577951308232
188,17652.0,85.37071147449267,359.24453754702614
189,17746.0,85.37071147449267,359.817495342157
190,17840.0,85.94366926962348,1.1459155902616465
191,17935.0,85.37071147449267,2.291831180523293
192,18029.0,86.5166270647543,2.291831180523293
193,18123.0,85.37071147449267,2.291831180523293
194,18217.0,85.94366926962348,358.09862195676453
195,18312.0,86.5166270647543,358.09862195676453
196,18406.0,87.66254265501595,358.6715797518953
197,18501.0,85.37071147449267,356.37974857137203
198,18595.0,86.5166270647543,358.09862195676453
199,18690.0,88.23550045014677,358.6715797518953
200,18784.0,85.37071147449267,358.6715797518953
201,18878.0,84.79775367936183,358.09862195676453
202,18972.0,89.38141604040842,359.24453754702614
203,19067.0,86.5166270647543,358.6715797518953
204,19161.0,87.66254265501595,359.817495342157
205,19255.0,86.5166270647543,359.24453754702614
206,19350.0,85.94366926962348,358.09862195676453
207,19444.0,87.08958485988514,358.09862195676453
208,19539.0,85.94366926962348,357.5256641616337
209,19633.0,85.94366926962348,358.09862195676453
210,19728.0,86.5166270647543,358.6715797518953
211,19822.0,84.79775367936183,358.09862195676453
212,19916.0,85.94366926962348,1.7188733853924696
213,20010.0,87.66254265501595,1.1459155902616465
214,20104.0,85.94366926962348,0.0
215,20199.0,88.8084582452776,2.291831180523293
216,20293.0,87.66254265501595,1.7188733853924696
217,20387.0,87.08958485988514,1.1459155902616465
218,20481.0,87.08958485988514,0.0
219,20575.0,86.5166270647543,359.24453754702614
220,20670.0,86.5166270647543,357.5256641616337
221,20764.0,85.94366926962348,357.5256641616337
222,20858.0,84.22479588423101,354.6608751859796
223,20952.0,83.6518380891002,354.6608751859796
224,21046.0,84.22479588423101,355.8067907762412
225,21140.0,83.6518380891002,355.2338329811104
226,21190.0,83.07888029396936,354.6608751859796
227,21240.0,83.07888029396936,354.6608751859796
